,link,text,date,No_of_Likes,No_of_tweets
66,https://twitter.com/OguzhanUgur/status/1659102018605031427#m,"Başganım cevap verilemiyor tivitinize, alıntılamak zorunda kaldım. Öncelikle çok zarifsiniz, ancak kamuoyuna tarafsızlığımı kanıtlamanıza gerek yok, o zaten yapıldı 🙏🏻 Sorunuza gelecek olursak, elbette kontenjan sağlarım, fakat 30 kişi biraz fazla takdir edersiniz. Süre açısından da çok sıkıntıya düşeriz. Dilerseniz otuzun sıfırını atıp (ki zamanında 6 sıfır atmışlığınız var, bir sıfırın lafı olmaz bence 🙏🏻) sayıyı üçe indirelim ve kendilerini seve seve ağırlayalım. Saygı sınırını aşmayacaklarına ve kişisel sorular sormayacaklarına da siz kefil oldunuz sayar, sizi utandırmayacaklarını umar ve aynı saygıyı kendilerine göstereceğime söz veririm. Size verdiğim bu karşılığa rağmen cümlelerim içerisinde objektifliğin o’sunu bulamazsanız, sizde adaletin a’sı olmadığına emin olmalısınız. 🙏🏻 Teşekkürler. Güzel Angara’ma selamlar.","May 18, 2023 · 7:42 AM UTC",131358.0,6630.0
67,https://twitter.com/OguzhanUgur/status/1658543914217791496#m,Sn. Kılıçdaroğlu da arayıp bizzat geleceğini teyit etti. Bilginize.,"May 16, 2023 · 6:44 PM UTC",230446.0,8774.0
68,https://twitter.com/OguzhanUgur/status/1658323783713734656#m,#mevzularaçıkmikrofon,"May 16, 2023 · 4:09 AM UTC",25988.0,724.0
69,https://twitter.com/OguzhanUgur/status/1658428435222482946#m,"Sn. @kilicdarogluk nu arayıp söyleyebilirdim bunu ama buraya yazmayı daha uygun buldum.  Kemal bey, gençler sizi Mevzular Açık Mikrofona bekliyor. Uzun zamandır bekliyorlar, fakat seçimin ikinci tura kalmasıyla bu beklenti telefonlarımızı kilitleyecek boyuta ulaştı.  Seçim gecesi yaşandığı söylenen veri krizini, anketleri sormak, ikinci tur için yapılacak net söylemleri duymak istiyorlar.  Bu sebeple sizi tekrar davet ediyoruz.  Kimileri programımıza katılan gençleri “Babala kitlesi” diye başlıklandırıp, liderlerinin yanlış cevaplarını ya da kötü performanslarını örtmeye çalışsa da, Mevzular Açık Mikrofon bugüne kadar memleketin her köşesinden birçok farklı partiye gönül vermiş, cebine para sokuşturulmamış, eline soru verilmemiş başlığını kendi koymuş 7200 genç ağırladı . Gördüğünüz yüzler, duyduğunuz sorular, birilerinin değil, memleketimizin gençlerine aitti. Gerçek sorular duymak, ve hatta belki de gençlerden fikir almak için… Buyurmaz mısınız?","May 16, 2023 · 11:05 AM UTC",166970.0,7582.0
70,https://twitter.com/BabalaTv/status/1657323458785673218#m,İYİ Parti İstanbul 3. Bölge Milletvekili Adayı Ersin Beyaz’ın konuk olduğu “Mevzular Özel” yayında… @beyaz_ersin,"May 13, 2023 · 9:54 AM UTC",254.0,39.0
71,https://twitter.com/BabalaTv/status/1657323256200802305#m,İYİ Parti İstanbul 2. Bölge Milletvekili Adayı Müjdat Öztürk’ün konuk olduğu “Mevzular Özel” yayında… @mujdatozturk34,"May 13, 2023 · 9:53 AM UTC",262.0,11.0
72,https://twitter.com/BabalaTv/status/1657142255671541760#m,#kayipcanlarimiznerede,"May 12, 2023 · 9:54 PM UTC",736.0,9.0
73,https://twitter.com/BabalaTv/status/1657141945255206915#m,#kayipcanlarimiznerede,"May 12, 2023 · 9:53 PM UTC",485.0,6.0
74,https://twitter.com/BabalaTv/status/1657098527976087585#m,Mevzular Açık Mikrofon Deprem Özel Yayında… İzleyin İzlettirin! https://piped.kavin.rocks/UGI0Jf51fk4,"May 12, 2023 · 7:00 PM UTC",11337.0,214.0
75,https://twitter.com/OguzhanUgur/status/1657098020670824453#m,"Mevzular Açık Mikrofon Deprem Özel Yayında! Zor olacak izlemesi, biliyorum. Fakat onları duymanızı bekliyorlar. Paylaşın, izleyin, izletin. https://piped.kavin.rocks/UGI0Jf51fk4","May 12, 2023 · 6:58 PM UTC",54783.0,1239.0
76,https://twitter.com/OguzhanUgur/status/1656925874585755648#m,"Seçim programı için… Tehdit yüzünden iptal söz konusu değil, uzun yazmışım açıklamayı, okunmadı sanırım. O akşam Allah korusun, bazı hesapların sokakta çıkabilecek her kavgayı bize yıkma, ortalığı karıştırdığımız iftiralarıyla saldırma şüphesi vardı. Bin delil sunsanız da dinlemiyor bu hesaplar biliyorsunuz, şahit olduk. Ne yaparsanız yapın, konuyu bilmeyen insanları yalanla zehirlemeye devam ediyorlar. Bunlar bizim üzerimizden pis emellerine ulaşamasın, o akşam ortalığı karıştıramasın diye iptal ettik. Korkmamız söz konusu bile değildir. Teşekkürler. Yine uzun yazdım ya 🤦🏻‍♂️ inş. okunur.","May 12, 2023 · 7:34 AM UTC",77098.0,1900.0
77,https://twitter.com/OguzhanUgur/status/1656933225225175041#m,Bu akşam yayında.,"May 12, 2023 · 8:03 AM UTC",32837.0,533.0
78,https://twitter.com/OguzhanUgur/status/1656921876134875137#m,Babala Ulusa Sesleniş Yayında https://piped.kavin.rocks/14sdfQqp1Wo,"May 12, 2023 · 7:18 AM UTC",6674.0,180.0
79,https://twitter.com/OguzhanUgur/status/1656732971594809371#m,"Ulusa sesleniş videomuz yarın sabah 08.00de yayında. Herkese söz verdik, herrrkese. Kime söz verdiysek o tarafa soktular bizi, alınmadık. Seçim Özel programı yapacağız dedik, bin türlü tehdit aldık, olsun dedik kulak kapattık. Fakat… Konu sokakta çıkabilecek kavgaları üzerimize yıkma boyutuna geldi. Böyle kötüler… Gelen ihbarlara ilk defa itibar ettik, orada durun dedik. Yanımda 20-25 yaşında gençler çalışıyor. Kimseye böyle bir fırsat veremem. Sanırım elimizden geleni yaptık zaten. Gönüllülerimizi de sandıklara yönlendirdik. Bu sebeple Seçim Özel Programını YAPMAMA kararı aldık. Umarım faydamız olmuştur. Oy verin!","May 11, 2023 · 6:48 PM UTC",35115.0,802.0
80,https://twitter.com/BabalaTv/status/1656745758043828228#m,İYİ Parti Ankara 2. Bölge Milletvekili Adayı Uğurhan Tiryaki’nin konuk olduğu “Mevzular Özel” yayında… @ugurhantiryaki,"May 11, 2023 · 7:39 PM UTC",213.0,7.0
81,https://twitter.com/BabalaTv/status/1655996597736439879#m,Mevzular Açık Mikrofon 13.Bölümüyle Yayında… https://piped.kavin.rocks/j-oRBAQ6HPs,"May 9, 2023 · 6:02 PM UTC",4087.0,285.0
82,https://twitter.com/OguzhanUgur/status/1655479084657389571#m,"Mevzular Açık Mikrofon Deprem Özel… Pek Yakında @BabalaTv de. Hepimiz adına onlara bir söz verdim… İzleyiniz, destekleyiniz.","May 8, 2023 · 7:45 AM UTC",235894.0,5720.0
83,https://twitter.com/OguzhanUgur/status/1654614883952992256#m,"Osman Bey, Hatay’dan selamlar…","May 5, 2023 · 10:31 PM UTC",110295.0,3367.0
84,https://twitter.com/BabalaTv/status/1654237688499773440#m,Bu haber yalandır. Kaynağı mabat olan haberlere itibar etmeyiniz :),"May 4, 2023 · 9:32 PM UTC",647.0,58.0
85,https://twitter.com/OguzhanUgur/status/1653794191158173698#m,Söz,"May 3, 2023 · 4:10 PM UTC",58952.0,908.0
86,https://twitter.com/OguzhanUgur/status/1653723346993913856#m,"Nasıl unuturuz? Mevzular Açık Mikrofon Deprem Özel için Hatay’dayız. Yalnızca onlar konuşacak, hepimiz dinleyeceğiz.   Detaylı bilgi için 👉🏻 @BabalaTv   Şarkı- Güncel Gürsel Artıktay - Sar’altınım","May 3, 2023 · 11:29 AM UTC",43644.0,679.0
87,https://twitter.com/OguzhanUgur/status/1653497001248542731#m,Mevzular Açık Mikrofon 12. Bölüm yayında 🏹 https://piped.kavin.rocks/watch?v=yaCXn8rzk48,"May 2, 2023 · 8:29 PM UTC",4651.0,476.0
88,https://twitter.com/BabalaTv/status/1653475990356541445#m,Mevzular Açık Mikrofon 12.Bölüm ufak bir teknik  sıkıntı sebebiyle maalesef 23.30’da Babala Tv’de yayında. Gecikme için çok çok özür dileriz.,"May 2, 2023 · 7:06 PM UTC",2801.0,386.0
89,https://twitter.com/OguzhanUgur/status/1653388169935482880#m,ÇOK seviyorum olm sizi ben ❤️ M.A.M. 12. Bölüm Bu Akşam 22.00de BabalaTVde. Konuk Sn. Babacan.,"May 2, 2023 · 1:17 PM UTC",21547.0,794.0
90,https://twitter.com/OguzhanUgur/status/1653009272333033473#m,Sizin de 1 Mayıs’ınız kutlu olsun gençler. Canım ekibim! 💪🏻  #1mayıs,"May 1, 2023 · 12:11 PM UTC",11981.0,119.0
91,https://twitter.com/OguzhanUgur/status/1652516643401003009#m,"Birileri sağ, birileri sol 🤘🏻✊🏻 #mevzularaçıkmikrofon   (Uzun tanıtım pek yakında)","Apr 30, 2023 · 3:34 AM UTC",20507.0,609.0
92,https://twitter.com/OguzhanUgur/status/1651753187609591813#m,#MevzularAçıkMikrofon,"Apr 28, 2023 · 1:00 AM UTC",32041.0,281.0
93,https://twitter.com/OguzhanUgur/status/1651278374722060290#m,M.A.M 12. Bölüm Uzun Tanıtım. Konuk Deva Partisi Genel Başkanı Sn. Ali Babacan. Programın tamamı 2 Mayıs Salı Akşamı 21.00’de BabalaTV’de 🏹 #babalatv #mevzularaçıkmikrofon,"Apr 26, 2023 · 5:33 PM UTC",27043.0,919.0
94,https://twitter.com/BabalaTv/status/1650816866850332672#m,- Format gereği programa soru sormak için gelen misafirlerimiz karşıt görüşlü olmak zorundadır.  - Türkiye İşçi Partisini savunan veya sorusu olmayan programa katılamaz.   - Listede ismi bulunmayan salona kesinlikle alınmayacaktır.   - Konum ve Saat bilgisi paylaşılacaktır.,"Apr 25, 2023 · 10:59 AM UTC",691.0,143.0
95,https://twitter.com/BabalaTv/status/1650816366440587265#m,Mevzular Açık Mikrofon’da soru sormak isterseniz bu postun altına #sorumvar yazın ve ekip arkadaşlarımız size ulaşsın.  - Mevzular Açık Mikrofon 13. Bölüm Türkiye İşçi Partisi' nin tam kadro katılımıyla gerçekleşecektir.,"Apr 25, 2023 · 10:57 AM UTC",10259.0,3521.0
96,https://twitter.com/OguzhanUgur/status/1650577889878761496#m,Mesai devam. Konuk Sn. Babacan,"Apr 24, 2023 · 7:10 PM UTC",20530.0,458.0
97,https://twitter.com/BabalaTv/status/1649004959772311552#m,Mevzular Açık Mikrofon’da soru sormak isterseniz bu postun altına #sorumvar yazın ve ekip arkadaşlarımız size ulaşsın. -Mevzular Açık Mikrofon 12.Bölüm DEVA Partisi Genel Başkanı Ali Babacan’ın katılımıyla gerçekleşecektir.,"Apr 20, 2023 · 10:59 AM UTC",5820.0,4223.0
98,https://twitter.com/OguzhanUgur/status/1650012720589160448#m,"Sevinin küçükler, övünün büyükler #23Nisan kutlu olsun. 🇹🇷","Apr 23, 2023 · 5:44 AM UTC",28292.0,136.0
99,https://twitter.com/OguzhanUgur/status/1649857838129242112#m,M.A.M 11. Bölüm Uzun Tanıtım. Konuk Ata İttifakı Cumhurbaşkanı Adayı Sn. Sinan Oğan. Programın tamamı 24 Nisan Pazartesi Akşamı 21.00’de BabalaTV’de 🏹 #babalatv #mevzularaçıkmikrofon,"Apr 22, 2023 · 7:28 PM UTC",30313.0,788.0
100,https://twitter.com/OguzhanUgur/status/1649779700779081728#m,Yaranamadım bu millete =),"Apr 22, 2023 · 2:18 PM UTC",58665.0,958.0
101,https://twitter.com/OguzhanUgur/status/1649749696632504323#m,Salona sızan yandaşın beklenmeyen vuruşu 😂,"Apr 22, 2023 · 12:19 PM UTC",28211.0,261.0
102,https://twitter.com/OguzhanUgur/status/1649044856168144896#m,"Resmen geliyorlar. Katılma talebinde bulunanların içinde eski ABD başkanı da var =) Duyurular yakında. Ayrıca bugün Rus, Fransız ve Alman basını röportaj istedi benden. Dış güçler etrafımı sarmış durumda. MİT bana ulaşsın. 😅","Apr 20, 2023 · 1:38 PM UTC",69381.0,1387.0
103,https://twitter.com/BabalaTv/status/1649005242397106176#m,-Format gereği programa soru sormak için gelen misafirlerimiz karşıt görüşlü olmak zorundadır.  -Ali Babacan’ı savunan veya sorusu olmayan programa katılamaz. -Listede ismi bulunmayan salona kesinlikle alınmayacaktır. -Konum ve Saat bilgisi paylaşılacaktır.,"Apr 20, 2023 · 11:01 AM UTC",637.0,108.0
104,https://twitter.com/OguzhanUgur/status/1648589717917540352#m,En zor sınavımdı.,"Apr 19, 2023 · 7:29 AM UTC",105769.0,3210.0
105,https://twitter.com/OguzhanUgur/status/1648580734620168194#m,Yerli ve Milli programımız M.A.M. Yeni bölümüyle pazartesi akşamı 21.00de yayında. 🟢,"Apr 19, 2023 · 6:54 AM UTC",26231.0,433.0
106,https://twitter.com/OguzhanUgur/status/1648261498047717381#m,🥇,"Apr 18, 2023 · 9:45 AM UTC",28879.0,922.0
107,https://twitter.com/BabalaTv/status/1647562930748116993#m,"Mevzular Açık Mikrofon 11. Bölüm konuğu, Ata İttifakı Cumhurbaşkanı Adayı Sn. Sinan Oğan’a soru sormak için #sorumvar yazın ve ekip arkadaşlarımız size ulaşsın.","Apr 16, 2023 · 11:29 AM UTC",2070.0,483.0
108,https://twitter.com/OguzhanUgur/status/1647556945543573510#m,DEVA Partisi Genel Başkanı Sn. Ali Babacan @alibabacan 24 Nisan’da konuğumuz oluyor. Başvuru paylaşımı pek yakında. 🏹 #mevzularaçıkmikrofon #babalatv,"Apr 16, 2023 · 11:06 AM UTC",18881.0,1550.0
109,https://twitter.com/OguzhanUgur/status/1647397793814700039#m,İletişim 101 #mevzularaçıkmikrofon,"Apr 16, 2023 · 12:33 AM UTC",20107.0,556.0
110,https://twitter.com/BabalaTv/status/1646792197969256448#m,-Format gereği programa soru sormak için gelen misafirlerimiz karşıt görüşlü olmak zorundadır.  -Sinan Oğan’ı savunan veya sorusu olmayan programa katılamaz. -Listede ismi bulunmayan salona kesinlikle alınmayacaktır. -Konum ve Saat bilgisi paylaşılacaktır.,"Apr 14, 2023 · 8:27 AM UTC",1224.0,91.0
111,https://twitter.com/BabalaTv/status/1646792194336907264#m,Mevzular Açık Mikrofon’da soru sormak isterseniz bu postun altına #sorumvar yazın ve ekip arkadaşlarımız size ulaşsın. -Mevzular Açık Mikrofon 11.Bölüm Ata İttifakı Cumhurbaşkanı Adayı Sinan Oğan’ın katılımıyla gerçekleşecektir.,"Apr 14, 2023 · 8:27 AM UTC",15904.0,2412.0
112,https://twitter.com/OguzhanUgur/status/1646556078912438289#m,M.A.M 10. Bölüm Uzun Tanıtım. Konuk Memleket Partisi Genel Başkanı ve Cumhurbaşkanı Adayı Sn. Muharrem İnce. Programın tamamı 17 Nisan Pazartesi Akşamı 21.30da BabalaTV’de 🏹 #babalatv #MevzularAcıkMikrofon,"Apr 13, 2023 · 4:48 PM UTC",55724.0,4308.0
113,https://twitter.com/BabalaTv/status/1642202547204005888#m,"-Format gereği programa soru sormak için gelen misafirlerimiz karşıt görüşlü olmak zorundadır.  -Memleket Partisini ve Muharrem İnce’yi savunan veya sorusu olmayan programa katılamaz. -Listede ismi bulunmayan salona kesinlikle alınmayacaktır. -Konum, Saat bilgisi paylaşılacaktır.","Apr 1, 2023 · 4:29 PM UTC",1259.0,162.0
114,https://twitter.com/BabalaTv/status/1642202399904342019#m,Mevzular Açık Mikrofon’da soru sormak isterseniz bu postun altına #sorumvar yazın ve ekip arkadaşlarımız size ulaşsın. -Mevzular Açık Mikrofon 10.Bölüm Cumhurbaşkanı Adayı ve Memleket Partisi Genel Başkanı Muharrem İnce’nin katılımıyla gerçekleşecektir.,"Apr 1, 2023 · 4:28 PM UTC",15914.0,4601.0
115,https://twitter.com/BabalaTv/status/1640012666998607873#m,https://nitter.moomoo.me/i/spaces/1ynJOaozZgEKR,"Mar 26, 2023 · 3:27 PM UTC",865.0,729.0
116,https://twitter.com/BabalaTv/status/1637078566218219529#m,"Başta Ulu Önderimiz Mustafa Kemal Atatürk olmak üzere Çanakkale’yi geçilmez kılan tüm şehitlerimizi ve gazilerimizi saygıyla, minnetle ve rahmetle anıyoruz. 18 Mart Çanakkale Zaferimizin 108. Yılı Kutlu Olsun! 🇹🇷","Mar 18, 2023 · 1:08 PM UTC",1839.0,23.0
117,https://twitter.com/OguzhanUgur/status/1633804180166004736#m,Benim kanal beni geçti. Dünyanın en etkili 9. Twitter hesabı BabalaTV 1.2 milyar insana ulaşmak mı? Öh.,"Mar 9, 2023 · 12:17 PM UTC",56836.0,799.0
118,https://twitter.com/OguzhanUgur/status/1633784286133248002#m,"Dünyanın en etkili 57. Twitter hesabıymışım. Herkes akıllı olsun 🕶️ Bakın Dünyanın diyorum, ona göre. Dur bayrağı da asayım 🇹🇷","Mar 9, 2023 · 10:58 AM UTC",118020.0,1982.0
119,https://twitter.com/OguzhanUgur/status/1632843807484964866#m,Perşembe Akşamı 21.00de @BabalaTv de.,"Mar 6, 2023 · 8:41 PM UTC",14864.0,275.0
120,https://twitter.com/BabalaTv/status/1626611216821919745#m,HATAY ARSUZ AKÇALI BELDESİ ATATÜRK CADDESİ NO:5  35 kişi  ERZAK-MONT-İÇ ÇAMAŞIR-EŞOFMAN-BATTANİYE  0537 291 51 06,"Feb 17, 2023 · 3:55 PM UTC",3149.0,233.0
121,https://twitter.com/BabalaTv/status/1626571883926769666#m,"3 kişilik Gıda battaniye temizlik malzemesi su ekmek çay şeker yağ, 8 yada 9 yaş erkek mont ve giyecek battalgazi mahallesi öykü sokak no 5 daire 1 battalgazi malatya","Feb 17, 2023 · 1:18 PM UTC",2794.0,66.0
122,https://twitter.com/BabalaTv/status/1626351611219005442#m,"Hatay/Reyhanlı Mustafa Kemal mah 36. Sk no 3 1,5 yaşında bebek için mama-bez  erkek/kadın iç çamaşırı, giyilebilecek kıyafet   16 yaş kız çocuğu-iç çamaşırı ped kıyafet. soba var ama yakacak odunları kömürleri yok 11 kişi erzak yardımına da ihtiyaçları var.","Feb 16, 2023 · 10:43 PM UTC",2866.0,79.0
123,https://twitter.com/BabalaTv/status/1626225778064244746#m,Benim 3 tane cocugum var biri 6 yasinda biri 4 yasinda biride 2 ye yeni girdi ayakabi mont bez erzak ihtiyacimiz var erzak ihtiyacımız bir de çocuk bezi lazım Gaziantep narlıtepe 101079 no 5 kat 2 0545 790 80 10,"Feb 16, 2023 · 2:23 PM UTC",4371.0,95.0
124,https://twitter.com/BabalaTv/status/1626225310881685504#m,"Yeşilova mahallesi Yeşilova Sokak No:4 Antakya/Hatay 16 tane çocuk var donuyorlar. el feneri ,powerbank, araç şarjı, erkek mont 5vadet L / xl 3 adet, Polar erkek ayakkabı 42-43 (5 adet) 05379872984","Feb 16, 2023 · 2:21 PM UTC",2488.0,40.0
125,https://twitter.com/BabalaTv/status/1626202455284260865#m,"deniz mahallesi 49. sokak samandağ hatay İhtiyaç 30 kişilik erzak, kıyafet ve hijyenik malzeme yardımı ve kadın montu 36 beden, deterjan                      05417124473","Feb 16, 2023 · 12:50 PM UTC",2854.0,45.0
126,https://twitter.com/BabalaTv/status/1626109408395554817#m,"Ayakkabı, mont, battaniye, yetişkinlere göre kıyafet, yeni doğan bebek bezi, ıslak mendile ihtiyaç var.  Mevlana Mh. Dervişiye Cd. Muhtar Hasan Kaya çiftliğininin karşısındaki mavi çadır.  Osmaniye/Merkez  İletişim: 0541 742 10 52","Feb 16, 2023 · 6:41 AM UTC",3190.0,62.0
127,https://twitter.com/BabalaTv/status/1626058089559478272#m,"Kıyafet ve erzak ihtiyaçları var.  Piazza Avm karşısı, Ayşe Gümüşer İlkokulu Bahçesi  Kahramanmaraş/Onikişubat  İletişim: 0536 622 2397","Feb 16, 2023 · 3:17 AM UTC",2399.0,39.0
128,https://twitter.com/BabalaTv/status/1625980424575934467#m,"enkazda ayağından yaralanan bir teyzemiz için walker yürüteç ve bandaj, flaster bant Adıyaman Besni Şambayat cumhuriyet mahallesi  0541 973 17 95","Feb 15, 2023 · 10:08 PM UTC",2574.0,30.0
129,https://twitter.com/BabalaTv/status/1625980195642527751#m,"Baba böbrek hastası tüp, battaniye ihtiyacı var  4 kardeşler biri erkek 3ü kız mont ve bot lazım  +90 (541) 979 34 86 Mevlana mahallesi Şehit Mehmet Ali Sarak caddesi no:74 Osmaniye /merkez","Feb 15, 2023 · 10:07 PM UTC",2584.0,25.0
130,https://twitter.com/BabalaTv/status/1625960242386182144#m,K..maras/dulkadiroglu  Haydarli mahallesi mesutcan caddesi Kayabaşı ilkokulu karşısı 5 sokak Burada  bir  otizm çocuk  ve hamile  var  7 numara çocuk bezi 5yas kıyafet ıslak mendil kadın eşofmanı erkek esefmani bebek kıyafeti,"Feb 15, 2023 · 8:48 PM UTC",2058.0,39.0
131,https://twitter.com/BabalaTv/status/1625960163956953088#m,"20 ilkokul çocuğu 3 universite öğrencisi var geri kalan yetiskin Ihtiyaclari; İç çamaşırı, kıyafet, bot, mont, eşofman Çay şeker pirinç tek kullanımlık kahvaltılık kuru bakliyat Toplamda 150 kişi var Kahramanmaraş onikişubat ali galip çalık anadolu lisesi +90 505 430 59 40","Feb 15, 2023 · 8:48 PM UTC",2195.0,29.0
132,https://twitter.com/BabalaTv/status/1625959761819627521#m,16 kişi 3 çocuk var  temel gıda ve su ihtiyaçları mevcut  dilek mahallesi 4. sokak no. 32 yeşilyurt malatya 0 530 523 95 80,"Feb 15, 2023 · 8:46 PM UTC",3379.0,39.0
133,https://twitter.com/BabalaTv/status/1625954027312713734#m,2 KİŞİ kıyafet gıda yatak ihtiyaçları var  Kahramanmaraş Dulkadiroğlu Yavuz Selim mh haydarbey CAD no 55 0531 719 66 14,"Feb 15, 2023 · 8:23 PM UTC",1961.0,21.0
134,https://twitter.com/BabalaTv/status/1625953919644930070#m,Karaoğlan Mah. Küme evleri no 34 Kıraç Hatunsuyu / Malatya  05319670317 6 aile 10 çocuk erzak yetişki ve çocuk için iç çamaşırı kıyafet kışlık mont ve bot süt hijyen kiti içme suyu gerekiyor.,"Feb 15, 2023 · 8:23 PM UTC",1416.0,21.0
135,https://twitter.com/BabalaTv/status/1625953714556047383#m,Kuru gıda ve bakliyat ihtiyacı var Pazarcık yukari kaza bagdini sağır mahallesi hoca ahmet yesevi caddesi  Atatürk okulu yanı parkın ucundayız 0546 933 12 08,"Feb 15, 2023 · 8:22 PM UTC",1472.0,13.0
136,https://twitter.com/BabalaTv/status/1625950260102144001#m,"3 AİLE 14 KİŞİ 2 ÇOCUK VAR  kuru bakliyat, temizlik malzemeleri, 2 battaniye, odun, kömür ihtiyaçları var  cırtıman mahallesi 15. sok no.6  iskenderun hatay","Feb 15, 2023 · 8:08 PM UTC",2041.0,26.0
137,https://twitter.com/BabalaTv/status/1625949964781092864#m,"8 kişi çocuklar var ACİL Gıda, kıyafet, ısıtıcı, battaniye, su, iç çamaşırı ihtiyaçları var  Yavuz selim mah 73046.sk.no.31ic kapi no .02 0535 522 46 56","Feb 15, 2023 · 8:07 PM UTC",1067.0,12.0
138,https://twitter.com/BabalaTv/status/1625949783427776512#m,Hatay arsuz arpa dere mah. Hanedan vilları 898. Sk. No:8 12 kişiler (kanserli hasta da var) uyku tulumu Kıyafet,"Feb 15, 2023 · 8:06 PM UTC",1780.0,24.0
139,https://twitter.com/BabalaTv/status/1625949640372719627#m,6 kişi Gıda  2 yaş bebek kıyafeti  6-7 NUMARA bebek BEZ 4 numara bebek Maması ısıtıcı  Kuru gıda battaniye  ilaç alerji hastası Soğuk algınlığı ilaç Gaziantep sahinbey / istiklal mahallesi 76050 sk no 5 05374048121,"Feb 15, 2023 · 8:06 PM UTC",1620.0,21.0
140,https://twitter.com/BabalaTv/status/1625949484004909056#m,"15 KİŞİ BEBEK VAR Erzak (kuru gıda, aperatif, konserve), su (içme ve kullanmak için) ve 5-6 numara bebek bezine ihtiyaçları var.   Narlıca mahallesi cumhuriyet caddesi 227.sokak no 12 aksan düğün salonu arkasındaki apartman tır garajı yanı bina no 12 Antakya Hatay 05524046688","Feb 15, 2023 · 8:05 PM UTC",2217.0,20.0
141,https://twitter.com/BabalaTv/status/1625949014439956485#m,"-HATAY- Yeşilpınar Mahallesi, 5510. Sokak, Defne/Hatay (Lavinya Patisserie'nin sağındaki sokağa giriliyor)   22 kişi  ERZAK KURU GIDA ENGELLİ BEZ YAŞLI BEZ KADIN PEDi KURU BAKLİYAT ISINMAK İÇİN ODUN 0536 496 60 35","Feb 15, 2023 · 8:03 PM UTC",1353.0,14.0
142,https://twitter.com/BabalaTv/status/1625948672906170397#m,Kahramanmaraş  onikişubat karadere köyü fatih sokak taziye evi 05347141619 10 kişi İHTİYAÇ :  KURU GIDA,"Feb 15, 2023 · 8:02 PM UTC",1181.0,15.0
143,https://twitter.com/BabalaTv/status/1625948245456261140#m,"Gaziantep Antep lisesi yanı yeşil camii  Bebek için bez, mama, kıyafet, yiyecek, içecek 05435378142","Feb 15, 2023 · 8:00 PM UTC",1605.0,20.0
